Stkcd,Stknme,Annctime,Type,Suspdate_start,Susptime,Suspdate_end,Resmdate,Resmtime,Timeperd,Reason,
4,国农科技,2013/4/25,1,2013/4/25,9:30,2013/5/6,2013/5/7,9:30,20,重大事项,
4,国农科技,2014/2/14,1,2014/2/14,9:30,2014/2/20,2014/2/21,9:30,20,重大事项,
4,国农科技,2014/9/9,1,2014/9/9,9:30,2014/9/15,2014/9/16,9:30,20,"临时停牌,重大事项",
4,国农科技,2016/3/24,1,2016/3/24,9:30,2016/9/22,2016/9/23,9:30,500,"临时停牌,重大事项",
4,国农科技,2017/4/5,1,2017/4/5,9:30,2017/6/14,2017/6/15,9:30,192,"临时停牌,重大事项",
4,国农科技,2018/10/8,1,2018/10/8,9:30,2018/10/28,2018/10/29,9:30,60,重大事项,
4,国农科技,2019/3/26,1,2019/3/26,9:30,2019/4/9,2019/4/10,9:30,40,重大事项,
4,国农科技,2019/11/6,1,2019/11/6,9:30,2019/11/6,2019/11/7,9:30,4,重大事项,
4,ST 国华,2022/4/30,1,2022/5/5,9:30,2022/5/5,2022/5/6,9:30,4,实行其他风险警示,
4,ST 国华,2023/6/27,1,2023/6/27,9:30,2023/6/27,2023/6/28,9:30,4,撤销其他风险警示,
4,国华网安,2025/4/29,1,2025/4/29,9:30,2025/4/29,2025/4/30,9:30,4,实行退市风险警示,
5,ST 星源,2003/4/15,1,2003/4/15,9:30,2003/4/15,2003/4/16,9:30,4,年度报告等;,
5,ST 星源,2003/4/24,1,2003/4/24,9:30,2003/4/24,2003/4/24,10:30,1,第一季报等;,
5,ST 星源,2003/6/17,1,2003/6/17,9:30,2003/6/17,2003/6/17,10:30,1,增加股东大会议案公告等;,
5,ST 星源,2003/6/27,1,2003/6/27,9:30,2003/6/29,2003/6/30,9:30,4,因召开股东大会;;,
5,ST 星源,2003/8/21,1,2003/8/21,9:30,2003/8/21,2003/8/21,10:30,1,中期报告等;,
5,ST 星源,2003/10/30,1,2003/10/30,9:30,2003/10/30,2003/10/30,10:30,1,第三季报等;,
5,ST 星源,2003/12/23,1,2003/12/23,9:30,2003/12/23,2003/12/23,10:30,1,连续三个交易日达到跌幅限制等;,
5,ST 星源,2004/2/13,1,2004/2/13,9:30,2004/2/13,2004/2/13,10:30,1,连续三个交易日达到涨幅限制;,
5,ST 星源,2004/4/22,1,2004/4/22,9:30,2004/4/22,2004/4/22,10:30,1,连续三个交易日达到跌幅限制;,
5,ST 星源,2004/4/29,1,2004/4/29,9:30,2004/4/29,2004/4/29,10:30,1,第一季报;,
5,ST 星源,2004/5/17,1,2004/5/17,9:30,2004/5/17,2004/5/18,9:30,4,公司股票交易撤销退市风险警示公告;,
5,ST 星源,2004/6/23,1,2004/6/23,9:30,2004/6/23,2004/6/24,9:30,4,因召开股东大会;;,
5,ST 星源,2004/8/27,1,2004/8/27,9:30,2004/8/27,2004/8/27,10:30,1,半年度报告。半年度报告董事会决议公告;,
5,ST 星源,2005/4/25,1,2005/4/25,9:30,2005/4/25,2005/4/25,10:30,1,年度报告。董事会决议会决议;,
5,ST 星源,2005/4/29,1,2005/4/29,9:30,2005/4/29,2005/4/29,10:30,1,一季度报告。预计亏损公告;,
5,ST 星源,2005/5/11,1,2005/5/11,9:30,2005/5/11,2005/5/11,10:30,1,规则明确标准的异常波动;,
5,ST 星源,2005/5/16,1,2005/5/16,9:30,2005/5/16,2005/5/16,10:30,1,规则明确标准的异常波动;,
5,ST 星源,2005/5/26,1,2005/5/26,9:30,2005/5/26,2005/5/27,9:30,4,因召开股东大会;;,
5,ST 星源,2005/8/25,1,2005/8/25,9:30,2005/8/25,2005/8/25,10:30,1,半年度报告。董事会决议会议;,
5,ST 星源,2005/9/26,1,2005/9/26,9:30,2005/9/26,2005/9/26,10:30,1,规则明确标准的异常波动;,
5,ST 星源,2006/1/17,1,2006/1/17,9:30,2006/1/17,2006/1/17,10:30,1,诉讼、仲裁事项进展公告。预计亏损公告;,
5,ST 星源,2006/4/13,1,2006/4/13,9:30,2006/4/13,2006/4/13,10:30,1,异常波动;,
5,ST 星源,2006/4/20,1,2006/4/20,9:30,2006/4/20,2006/4/20,10:30,1,异常波动。自愿性信息披露公告;,
5,ST 星源,2006/4/28,1,2006/4/28,9:30,2006/4/28,2006/4/28,10:30,1,年度报告。一季度报告。董事会决议;,
5,ST 星源,2006/5/10,1,2006/5/10,9:30,2006/5/24,2006/5/25,9:30,44,异常波动。其它公告;,
5,ST 星源,2006/5/24,1,2006/5/24,9:30,2006/5/24,2006/5/25,9:30,4,董事会决议。修改对价方案的沟通结果公告;,
5,ST 星源,2006/5/30,1,2006/5/30,9:30,2006/5/30,2006/5/30,10:30,1,异常波动;,
5,ST 星源,2006/6/2,1,2006/6/2,9:30,2006/6/2,2006/6/2,10:30,1,异常波动;,
5,ST 星源,2006/6/6,1,2006/6/6,9:30,2006/7/30,2006/7/31,9:30,156,相关股东会议特别提示公告(股权登记日次日);,
5,ST 星源,2006/6/12,1,2006/6/12,9:30,2006/6/12,2006/6/13,9:30,4,董事会决议召开年度股东大会通知;,
5,ST 星源,2006/6/14,1,2006/6/14,9:30,2006/6/14,2006/6/15,9:30,4,关于股权分置改革的董事会决议公告;,
5,ST 星源,2007/3/28,1,2007/3/28,9:30,2007/3/28,2007/3/28,10:30,1,本所关注是否存在应披露而未披露信息的交易异常波动;,
5,ST 星源,2007/4/27,1,2007/4/27,9:30,2007/5/8,2007/5/9,9:30,12,其它公告;,
5,ST 星源,2007/5/9,1,2007/5/9,9:30,2007/5/9,2007/5/9,10:30,1,重大债权、债务重组首次披露;,
5,ST 星源,2007/5/22,1,2007/5/22,9:30,2007/7/10,2007/7/11,9:30,144,近期将有重大事项公布而申请停牌的公告;,
5,ST 星源,2007/6/19,1,2007/6/19,9:30,2007/6/19,2007/6/20,9:30,4,董事会决议召开年度股东大会通知;拟任独立董事;,
5,ST 星源,2007/7/11,1,2007/7/11,9:30,2007/7/11,2007/7/11,10:30,1,一般对外投资首次披露;非公开发行申请撤回公告;;,
5,ST 星源,2007/7/16,1,2007/7/16,9:30,2007/7/16,2007/7/16,10:30,1,证监会或本所认定的交易异常波动;;,
5,ST 星源,2007/7/19,1,2007/7/19,9:30,2007/7/19,2007/7/19,10:30,1,证监会或本所认定的交易异常波动;不予撤销特别处理;,
5,ST 星源,2007/8/27,1,2007/8/27,9:30,2007/8/27,2007/8/28,9:30,4,董事会决议召开临时股东大会的通知;一般对外投资;,
5,ST 星源,2007/9/4,1,2007/9/4,9:30,2007/9/4,2007/9/4,10:30,1,证监会或本所认定的交易异常波动;;,
5,ST 星源,2007/10/29,1,2007/10/29,9:30,2007/10/29,2007/10/29,10:30,1,三季度报告;董事会决议;董事会决议召开临时股东大会;,
5,ST 星源,2007/11/15,1,2007/11/15,9:30,2007/11/15,2007/11/16,9:30,4,三季度报告;董事会决议;董事会决议召开临时股东大会;,
5,ST 星源,2008/4/23,1,2008/4/23,9:30,2008/4/23,2008/4/23,10:30,1,刊登股票交易异常波动公告;,
5,ST 星源,2008/4/24,1,2008/4/24,9:30,2008/4/24,2008/4/24,10:30,1,刊登2007年度业绩快报;,
5,ST 星源,2008/6/13,1,2008/6/13,9:30,2008/6/13,2008/6/13,10:30,1,刊登股票交易异常波动公告;,
5,ST 星源,2008/6/18,1,2008/6/18,9:30,2008/6/18,2008/6/18,10:30,1,交易异常波动;,
5,ST 星源,2008/6/24,1,2008/6/24,9:30,2008/6/24,2008/6/25,9:30,4,召开2007年度股东大会，审议利润分配等议案，停牌一天;,
5,世纪星源,2008/7/31,1,2008/7/31,9:30,2008/7/31,2008/7/31,10:30,1,刊登预计2008年上半年业绩比上年同期下降50％以上的公告;,
5,世纪星源,2008/11/27,1,2008/11/27,9:30,2008/11/27,2008/11/28,9:30,4,"-召开2008年第一次临时股东大会,审议合作开发肇庆项目等议案;",
5,世纪星源,2009/2/4,1,2009/2/4,9:30,2009/2/4,2009/2/5,9:30,4,"召开2009年第一次临时股东大会,审议更换会计师事务所等议案;",
5,世纪星源,2009/6/25,1,2009/6/25,9:30,2009/6/25,2009/6/26,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
5,世纪星源,2009/11/27,1,2009/11/27,9:30,2009/11/27,2009/11/27,10:30,1,刊登股票交易异常波动公告,
5,世纪星源,2009/12/16,1,2009/12/16,9:30,2009/12/16,2009/12/17,9:30,4,"召开2009年第二次临时股东大会,审议公司会计师事务所选聘办法等议案",
5,世纪星源,2010/6/17,1,2010/6/17,9:30,2010/6/17,2010/6/18,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配等议案",
5,世纪星源,2010/12/16,1,2010/12/16,9:30,2010/12/16,2010/12/17,9:30,4,"召开2010年第一次临时股东大会,审议关于出售华乐大厦四、五、六、二十六层房产的议案",
5,世纪星源,2011/5/3,1,2011/5/3,9:30,2012/4/23,2012/4/24,9:30,952,重大事项,
5,世纪星源,2012/6/28,1,2012/6/28,9:30,2012/6/28,2012/6/29,9:30,4,召开股东大会,
5,世纪星源,2014/12/29,1,2014/12/29,9:30,2015/5/10,2015/5/11,9:30,344,"临时停牌,重大事项",
5,世纪星源,2015/7/7,1,2015/7/7,13:00,2015/7/16,2015/7/17,9:30,30,"临时停牌,重大事项",
5,世纪星源,2015/8/27,1,2015/8/27,9:30,2015/9/8,2015/9/9,9:30,28,重大事项,
5,世纪星源,2021/4/30,1,2021/4/30,9:30,2021/5/5,2021/5/6,9:30,4,实行其他风险警示公告,
5,ST 星源,2024/3/6,1,2024/3/6,9:30,###############################################################################################################################################################################################################################################################,,,-9666,重大事项,
5,ST 星源,2024/4/26,2,2024/4/26,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
6,深振业A,2003/5/28,1,2003/5/28,9:30,2003/5/28,2003/5/29,9:30,4,因召开股东大会;;,
6,深振业A,2003/7/10,1,2003/7/10,9:30,2003/7/10,2003/7/10,10:30,1,业绩预减公告等;,
6,深振业A,2003/8/19,1,2003/8/19,9:30,2003/8/19,2003/8/19,10:30,1,中期报告等;,
6,深振业A,2003/12/19,1,2003/12/19,9:30,2003/12/19,2003/12/19,10:30,1,判决或裁决等;,
6,深振业A,2004/2/12,1,2004/2/12,9:30,2004/2/12,2004/2/12,10:30,1,连续三个交易日达到涨幅限制;,
6,深振业A,2004/4/21,1,2004/4/21,9:30,2004/4/21,2004/4/21,10:30,1,年度报告。年度报告董事会决议公告;,
6,深振业A,2004/4/28,1,2004/4/28,9:30,2004/4/28,2004/4/28,10:30,1,第一季报;,
6,深振业A,2004/5/21,1,2004/5/21,9:30,2004/5/23,2004/5/24,9:30,4,因召开股东大会;;,
6,深振业A,2004/8/19,1,2004/8/19,9:30,2004/8/19,2004/8/19,10:30,1,半年度报告。半年度报告董事会决议公告;,
6,深振业A,2004/11/4,1,2004/11/4,9:30,2004/11/4,2004/11/4,10:30,1,上市公司的第一大股东发生变更;,
6,深振业A,2004/12/9,1,2004/12/9,9:30,2004/12/9,2004/12/9,10:30,1,持有上市公司5%以上股份的股东所持股份;,
6,深振业A,2005/4/15,1,2005/4/15,9:30,2005/4/15,2005/4/15,10:30,1,年度报告。董事会决议会决议;,
6,深振业A,2005/4/22,1,2005/4/22,9:30,2005/4/22,2005/4/22,10:30,1,一季度报告。预计盈利公告;,
6,深振业A,2005/4/29,1,2005/4/29,9:30,2005/4/29,2005/4/29,10:30,1,董事会决议会决议;,
6,深振业A,2005/5/18,1,2005/5/18,9:30,2005/5/18,2005/5/19,9:30,4,因召开股东大会;;,
6,深振业A,2005/7/29,1,2005/7/29,9:30,2005/7/31,2005/8/1,9:30,4,董事会决议召开临时股东大会的通知;,
6,深振业A,2005/8/18,1,2005/8/18,9:30,2005/8/18,2005/8/18,10:30,1,半年度报告。董事会决议会议;,
6,深振业A,2005/10/18,1,2005/10/18,9:30,2005/10/18,2005/10/18,10:30,1,收购报告书。股权转让进展公告;,
6,深振业A,2005/10/28,1,2005/10/28,9:30,2005/10/28,2005/10/28,10:30,1,三季度报告。业绩大幅增加公告;,
6,深振业A,2005/11/7,1,2005/11/7,9:30,2005/11/22,2005/11/23,9:30,48,股权分置改革相关股东会议通知;,
6,深振业A,2005/11/23,1,2005/11/23,9:30,2005/11/23,2005/11/24,9:30,4,修改对价方案的沟通结果公告;,
6,深振业A,2005/12/5,1,2005/12/5,9:30,2006/1/11,2006/1/12,9:30,104,相关股东会议特别提示公告（股权登记日次日);,
6,深振业A,2005/12/16,1,2005/12/16,9:30,2005/12/18,2005/12/19,9:30,4,未在规定期限内达成方案沟通结果的公告;,
6,G 深振业,2006/2/13,1,2006/2/13,9:30,2006/2/13,2006/2/14,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
6,G 深振业,2006/3/27,1,2006/3/27,9:30,2006/3/27,2006/3/28,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
6,G 深振业,2006/4/10,1,2006/4/10,9:30,2006/4/10,2006/4/11,9:30,4,监事会决议。董事会决议召开临时股东大会的通知;,
6,G 深振业,2006/5/8,1,2006/5/8,9:30,2006/5/8,2006/5/9,9:30,4,董事会决议。监事会决议;,
6,G 深振业,2006/5/22,1,2006/5/22,9:30,2006/5/22,2006/5/23,9:30,4,因某媒体报道了公司的有关信息;,
6,G 深振业,2006/6/26,1,2006/6/26,9:30,2006/6/26,2006/6/27,9:30,4,董事会决议。监事会决议。董事会决议召开临时股东大会的通知;,
6,深振业A,2006/10/24,1,2006/10/24,9:30,2006/10/24,2006/10/24,10:30,1,三季度报告。董事会决议。变更高管人员(不含董事会);,
6,深振业A,2007/1/22,1,2007/1/22,9:30,2007/1/22,2007/1/22,10:30,1,异常波动;,
6,深振业A,2007/3/9,1,2007/3/9,9:30,2007/3/11,2007/3/12,9:30,4,董事会决议;董事会决议召开临时股东大会的通知;,
6,深振业A,2007/4/16,1,2007/4/16,9:30,2007/4/16,2007/4/17,9:30,4,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
6,深振业A,2007/4/19,1,2007/4/19,9:30,2007/4/22,2007/4/23,9:30,8,不能按时按规定的格式指引披露的提示性公告;,
6,深振业A,2007/4/23,1,2007/4/23,9:30,2007/4/23,2007/4/23,10:30,1,本所关注是否存在应披露而未披露信息的交易异常波动;,
6,深振业A,2007/4/26,1,2007/4/26,9:30,2007/5/8,2007/5/9,9:30,16,因市场出现了关于公司情况的研究报告;;,
6,深振业A,2007/5/9,1,2007/5/9,9:30,2007/5/9,2007/5/9,10:30,1,购买、出售资产进展公告;被临时停牌的澄清公告;,
6,深振业A,2008/1/9,1,2008/1/9,9:30,2008/1/9,2008/1/9,10:30,1,业绩快报;,
6,深振业A,2008/4/18,1,2008/4/18,9:30,2008/4/20,2008/4/21,9:30,4,"召开2007年度股东大会，审议利润分配及资本公积金转增股本等议案,停牌一天。;",
6,深振业A,2008/4/22,1,2008/4/22,9:30,2008/4/22,2008/4/22,10:30,1,刊登2008年半年度业绩预增190%左右的公告;,
6,深振业A,2008/5/13,1,2008/5/13,9:30,2008/5/13,2008/5/13,10:30,1,刊登董事会审议通过《关于公司符合配股资格的议案》;,
6,深振业A,2008/6/11,1,2008/6/11,9:30,2008/6/11,2008/6/12,9:30,4,召开2008年第一次临时股东大会，审议关于2008年度配股方案等议案;,
6,深振业A,2008/8/18,1,2008/8/18,9:30,2008/8/18,2008/8/19,9:30,4,召开2008年第二次临时股东大会，审议重审02、03年度财务报告聘请会计师事务所议案;,
6,深振业A,2008/9/11,1,2008/9/11,9:30,2008/9/11,2008/9/11,10:30,1,重大事项;,
6,深振业A,2008/9/26,1,2008/9/26,9:30,2008/10/5,2008/10/6,9:30,4,"召开2008年第三次临时股东大会,审议重新审计后的2002年度财务报告等议案;",
6,深振业A,2008/12/29,1,2008/12/29,9:30,2008/12/29,2008/12/30,9:30,4,"召开2008年第四次临时股东大会,审议董监事高管2007年度薪酬的议案;",
6,深振业A,2009/1/23,1,2009/1/23,9:30,2009/2/1,2009/2/2,9:30,4,"召开2009年第一次临时股东大会,审议部分监事变动的议案;",
6,深振业A,2009/4/2,1,2009/4/2,9:30,2009/4/7,2009/4/8,9:30,12,重大事项,
6,深振业A,2009/4/28,1,2009/4/28,9:30,2009/4/28,2009/4/29,9:30,4,"召开2009年第二次临时股东大会,审议2009年度非公开发行股票等议案",
6,深振业A,2009/5/20,1,2009/5/20,9:30,2009/5/20,2009/5/21,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
6,深振业A,2009/6/10,1,2009/6/10,9:30,2009/6/10,2009/6/11,9:30,4,"召开2009年第三次临时股东大会,审议募集资金投资项目可行性分析修订的议案",
6,深振业A,2009/7/29,1,2009/7/29,9:30,2009/7/29,2009/7/30,9:30,4,"召开2009年第四次临时股东大会,审议对控股子公司湖南振业追加投资等议案",
6,深振业A,2009/10/28,1,2009/10/28,9:30,2009/10/28,2009/10/29,9:30,4,"召开2009年第五次临时股东大会,审议授权董事会处理土地储备投资事项等议案",
6,深振业A,2009/12/30,1,2009/12/30,9:30,2009/12/30,2009/12/31,9:30,4,"召开2009年第六次临时股东大会,审议投资设立深圳市振业房地产开发有限公司的议案",
6,深振业A,2010/2/25,1,2010/2/25,9:30,2010/2/25,2010/2/26,9:30,4,"召开2010年第一次临时股东大会,审议延长2009年度非公开发行股票相关议案决议有效期等议案",
6,深振业A,2010/4/16,1,2010/4/16,9:30,2010/4/18,2010/4/19,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配等议案",
6,深振业A,2010/7/28,1,2010/7/28,9:30,2010/7/28,2010/7/28,10:30,1,交易异常波动,
6,深振业A,2010/11/2,1,2010/11/2,9:30,2010/11/2,2010/11/3,9:30,4,"召开2010年第二次临时股东大会,审议关于修订<公司章程>等议案",
6,深振业A,2010/12/8,1,2010/12/8,9:30,2010/12/8,2010/12/8,10:30,1,交易异常波动,
6,深振业A,2011/1/20,1,2011/1/20,9:30,2011/1/20,2011/1/21,9:30,4,"召开2011年第一次临时股东大会,审议关于授权董事会处理土地储备投资事项的议案",
6,深振业A,2011/4/21,1,2011/4/21,9:30,2011/4/21,2011/4/22,9:30,4,"召开2010年年度股东大会,审议2010年度利润分配等议案",
6,深振业A,2011/11/14,1,2011/11/14,9:30,2011/11/14,2011/11/15,9:30,4,召开股东大会,
6,深振业A,2012/3/9,1,2012/3/9,9:30,2012/3/11,2012/3/12,9:30,4,召开股东大会,
6,深振业A,2012/5/14,1,2012/5/14,9:30,2012/5/14,2012/5/15,9:30,4,召开股东大会,
6,深振业A,2017/9/11,1,2017/9/11,9:30,2018/3/7,2018/3/8,9:30,468,"临时停牌,重大事项",
7,深达声A,2003/4/25,1,2003/4/25,9:30,2003/4/25,2003/4/25,10:30,1,第一季报等;,
7,深达声A,2003/6/20,1,2003/6/20,9:30,2003/6/22,2003/6/23,9:30,4,因召开股东大会;;,
7,深达声A,2003/7/29,1,2003/7/29,9:30,2003/7/29,2003/7/30,9:30,4,有关上市公司协议收购的初次提示性公告等;,
7,深达声A,2003/7/30,1,2003/7/30,9:30,2003/7/30,2003/7/30,10:30,1,收购报告书摘要等;,
7,深达声A,2003/8/1,1,2003/8/1,9:30,2003/8/1,2003/8/1,10:30,1,股东持股变动报告书等;,
7,深达声A,2003/8/7,1,2003/8/7,9:30,2003/8/7,2003/8/7,10:30,1,董事会决议召开临时股东大会的通知等;,
7,深达声A,2003/9/12,1,2003/9/12,9:30,2003/9/14,2003/9/15,9:30,4,因召开股东大会;;,
7,深达声A,2003/9/17,1,2003/9/17,9:30,2003/9/17,2003/9/17,10:30,1,判决或裁决等;,
7,深达声A,2003/11/18,1,2003/11/18,9:30,2003/11/18,2003/11/19,9:30,4,因召开股东大会;;,
7,深达声A,2003/12/2,1,2003/12/2,9:30,2003/12/2,2003/12/2,10:30,1,上市公司发生重大诉讼或仲裁事项被受理等;,
7,深达声A,2003/12/18,1,2003/12/18,9:30,2003/12/18,2003/12/18,10:30,1,上市公司收购报告书等;,
7,深达声A,2003/12/25,1,2003/12/25,9:30,2003/12/25,2003/12/25,10:30,1,进展情况等;,
7,深达声A,2004/2/27,1,2004/2/27,9:30,2004/2/27,2004/2/27,10:30,1,因涉及诉讼被法院冻结事项;,
7,深达声A,2004/4/28,1,2004/4/28,9:30,2004/4/28,2004/4/28,10:30,1,第一季报;,
7,深达声A,2004/6/18,1,2004/6/18,9:30,2004/6/20,2004/6/21,9:30,4,因召开股东大会;;,
7,深达声A,2004/7/2,1,2004/7/2,9:30,2004/7/2,2004/7/2,10:30,1,持有上市公司5%以上股份的股东所持股份;,
7,深达声A,2004/9/15,1,2004/9/15,9:30,2004/9/15,2004/9/16,9:30,4,因召开股东大会;;,
7,深达声A,2004/10/14,1,2004/10/14,9:30,2004/10/14,2004/10/14,10:30,1,持有上市公司5%以上股份的股东所持股份;,
7,深达声A,2004/12/31,1,2004/12/31,9:30,2004/12/31,2004/12/31,10:30,1,董事会决议。重大购买、出售资产首次披露;,
7,深达声A,2005/5/12,1,2005/5/12,9:30,2005/5/12,2005/5/12,10:30,1,规则明确标准的异常波动;,
7,深达声A,2005/5/27,1,2005/5/27,9:30,2005/5/29,2005/5/30,9:30,4,因召开股东大会;;,
7,深达声A,2005/8/26,1,2005/8/26,9:30,2005/8/26,2005/8/26,10:30,1,半年度报告。董事会决议会议;,
7,深达声A,2005/9/29,1,2005/9/29,9:30,2005/9/29,2005/9/29,10:30,1,业绩修正为预计亏损;,
7,深达声A,2006/4/7,1,2006/4/7,9:30,2006/4/7,2006/4/7,10:30,1,预计亏损公告;,
7,深达声A,2006/4/28,1,2006/4/28,9:30,2006/4/28,2006/4/28,10:30,1,年度报告。一季度报告。董事会决议;,
7,深达声A,2006/6/2,1,2006/6/2,9:30,2006/6/4,2006/6/5,9:30,4,年度报告。一季度报告。董事会决议;,
7,深达声A,2006/7/3,1,2006/7/3,9:30,2006/7/12,2006/7/13,9:30,32,关于股权分置改革的董事会决议公告;,
7,深达声A,2006/7/12,1,2006/7/12,9:30,2006/7/12,2006/7/13,9:30,4,修改对价方案的沟通结果公告;,
7,深达声A,2006/7/20,1,2006/7/20,9:30,2006/8/13,2006/8/14,9:30,68,相关股东会议特别提示公告(股权登记日次日起停牌);,
7,深达声A,2006/7/28,1,2006/7/28,9:30,2006/7/30,2006/7/31,9:30,4,关于股权分置改革的董事会决议公告;,
7,深达声A,2006/10/13,1,2006/10/13,9:30,2006/10/15,2006/10/16,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
7,深达声A,2006/10/26,1,2006/10/26,9:30,2006/10/26,2006/10/26,10:30,1,三季度报告。预计亏损公告;,
7,深达声A,2007/3/26,1,2007/3/26,9:30,2007/3/26,2007/3/26,10:30,1,本所关注是否存在应披露而未披露信息的交易异常波动;,
7,ST 达声,2007/4/11,1,2007/4/11,9:30,2007/4/11,2007/4/11,10:30,1,业绩精确预告;其它公告;,
7,ST 达声,2007/4/19,1,2007/4/19,9:30,2007/4/19,2007/4/19,10:30,1,本所关注是否存在应披露而未披露信息的交易异常波动;,
7,ST 达声,2007/4/20,1,2007/4/20,9:30,2007/4/22,2007/4/23,9:30,4,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
7,ST 达声,2007/4/27,1,2007/4/27,9:30,2007/4/27,2007/4/27,10:30,1,一季度报告;预计亏损公告;,
7,ST 达声,2007/4/30,1,2007/4/30,9:30,2007/5/7,2007/5/8,9:30,4,不能按时按规定的格式指引披露的提示性公告;,
7,ST 达声,2007/5/8,1,2007/5/8,9:30,2007/5/8,2007/5/8,10:30,1,本所关注是否存在应披露而未披露信息的交易异常波动;,
7,ST 达声,2007/5/16,1,2007/5/16,9:30,2007/5/20,2007/5/21,9:30,12,不能按时按规定的格式指引披露的提示性公告;,
7,ST 达声,2007/5/18,1,2007/5/18,9:30,2007/5/20,2007/5/21,9:30,4,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
